IPS10,IPS11,IPS299,IPS12,IPS13,IPS18,IPS25,IPS32,IPS34,IPS38,IPS43,IPS307,IPS306,IPS14,IPS22,IPS26,IPS31,A0M051,A0M007,PMP,LHEL,LHELX,LHEM,LHNAG,LHUR,LHU680,LHU5,LHU14,LHU15,LHU26,LHU27,CES002,CES003,CES006,CES011,CES015,CES017,CES033,CES046,CES048,CES049,CES053,CES088,CES140,CES151,CES155,CES001,CES101,CES128,CES156,PMEMP,HSFR,HSNE,HSMW,HSSOU,HSWST,HSBR,HSBNE,HSBMW,HSBSOU,HSBWST,PMI,PMNO,PMDEL,PMNV,FM1,FM2,FMFBA,FMRRA,CCINRV,FSPCOM,FSPIN,FSDXP,FSPXE,FYFF,FYGM3,FYGM6,FYGT1,FYGT10,FYGT3,FYGT5,FYAAAC,FYBAAC,FYAC,EXRUS,EXRUK,EXRCAN,PWFSA,PWFCSA,PWIMSA,PWCMSA,PMCP,PUNEW,PU83,PU84,PU85,PUC,PUCD,PUS,PUXF,PUXHS,PUXM,PU45,PUXE,CES275,CES277,CES278,CES276,CES295,CES297,CES298,CES299,CES310,EXRSW,EXRJAN,PSCCOM,HHSNTN,sfygm3,sfygm6,sfygt1,sfygt10,sfygt5,sfyaaac,sfybaac,sfybac,CCIPY,HMOB,MOCMQ,MSONDQ,FCLS,FCSGV,FCLRE,FCLIN,FSTE,UTL11,UTL15,UTL17,UTL21,UTL22,UTL29,UTL31,UTL32,UTL33,GDP
-0.002296,-0.00043051,-0.0013684,-0.0080007,-0.026909,-0.00046882,0.010741,-0.0047489,0.0017156,-0.012231,-0.00019902,-0.025356,-0.0071858,-0.055546,-0.0087081,0.0025883,0.00086549,0.0051895,-0.15055,0.3,0,-0.005,-0.0029912,-0.0024709,0,1.1,-0.031911,0.039703,0.078183,0.046003,0.10727,0.001648,0.0017007,0.0026939,0.0023578,0.0013288,0.0017402,0.00062588,0.0011285,0.0010298,-0.0017847,0.001827,-0.00026076,-0.00095799,0.2,0.1,0.0012356,0.0028173,0.0026084,0.2,1.8,-0.0026245,-0.18014,0.093915,0.003635,0.041596,0.12245,-0.098349,0.16753,0.23523,0.06952,1.1,2,-0.6,1.5,-0.00027195,0.0028496,0.0021066,-0.0038739,0.011523,0.0075255,0.0053616,-0.02,-0.015147,0.01,0.27,0.03,-0.09,-0.05,-0.15,-0.12,-0.023136,-0.13577,-0.07,0.0079999,-0.0010942,0.00050057,0.00072385,-0.0007228,0.0023175,-0.021872,0.5,0.0028994,-0.0030984,-0.002584,0.0034516,0.001336,-0.00079713,0.0040963,0.0023081,0.0030111,0.0029824,0.00071454,0.0027988,0.0032819,0.0063092,0.0013986,0,0.0061647,0.0077295,0.0050633,0.0049423,0.0035119,0.0059865,0.019466,-0.045622,3.7,-0.58,-0.54,-0.46,-0.49,-0.36,1.1055,1.8065,1.57,0.0042373,-0.042892,-0.012185,-0.11201,0.01022,-0.0012174,0.011298,0.010931,-0.0043429,-0.3387,1.5271,-0.1545,-4.619,1.6243,-2.7951,-0.6405,-0.841,0.0525,0.00040811
-0.0021577,-0.0026449,-0.00237,-0.0011186,0.0086815,-0.0050037,-0.0035103,-0.0015163,-0.0048366,-0.0093378,-0.0052793,0.019061,0.0052267,0.031908,0.002739,-0.012397,-0.002009,0.0037941,-0.00089693,-4,-5,-0.083,0.00095903,0.00085659,0.1,-0.5,0.020603,0.037131,0.037271,0.060169,0.015636,0.00029689,-0.0013766,0.0015361,0.00029433,-0.0020227,-0.0015568,-0.0028196,0.00034481,0.00060976,-0.001636,0.00087629,0.0014333,-0.0014387,-0.3,-0.1,2.27E-05,0.0017344,0.0022663,-0.6,-3.7,0.049318,-0.20091,0.022456,0.10805,0.12884,0.12892,-0.12383,0.12894,0.22505,0.15386,-2.6,-2,-0.4,-1.4,-0.00236,0.0070471,0.0014083,-0.0067589,0.011353,0.0084205,-0.0063629,-0.01,0.002079,-0.04,0.13,0.07,0.1,-0.22,-0.11,-0.12,-0.098543,-0.091283,-0.09,0.017402,-0.012469,0.0033966,-0.0021731,-0.0021716,-0.0023175,-0.037551,-5.3,0,0,-0.0090969,0.0045837,-0.0040134,-0.00079777,0.0030612,-0.00057654,-0.0012034,-0.00059577,0,0.0022334,0.0039241,0.0039943,0.003488,0,-0.0097045,0,-0.015267,-0.017406,-0.0096874,0.037405,-0.0012119,-0.010878,-0.5,-0.41,-0.43,-0.32,-0.67,-0.44,1.047,1.7552,1.52,0.0084211,-0.008,-0.00814,0.012887,0.0052476,-0.010285,0.0077477,0.017957,0.03075,-0.737,-0.915,-0.585,1.4301,-1.278,-0.8566,0.6492,-0.2818,-1.6116,-0.0008457
0.004634,0.0061242,0.0086547,0.01125,0.010537,0.011482,0.010258,0.002651,0.004138,-0.00043424,0.0045353,0.030171,0.020258,0.015376,0.010601,-0.00038489,-0.0015494,0.00061906,0.047148,1.8,2,0.066,0.0016889,0.0013244,-0.2,-0.7,0.0082016,-0.080835,-0.077535,-0.06172,-0.093056,0.0020129,-0.0017843,0.0087871,0.0016173,-0.0034771,-0.0036728,-0.0031422,0.0015455,-0.00030483,-0.0024505,0.0011302,0.0024709,-0.0049072,-0.1,-0.1,0.00092378,0.0044716,0.0010894,0,1.8,0.027007,-0.13331,0.055571,0.040676,0.10838,0.14045,-0.037355,0.12565,0.25954,0.10617,-0.2,-1.1,-3.9,-1.2,-0.0011821,0.0066057,0.001064,-0.0034093,0.011392,-0.011786,-0.023621,0.01,-0.032721,0.02,-0.09,-0.09,-0.05,-0.03,-0.15,-0.13,0.076543,0.090783,0.11,0.017105,-0.037892,0.0024363,0.0079451,0.010094,0.0077042,0.065813,0.3,0.0051978,0.004644,0.01297,0.003424,0.0080107,0,0.0030519,0.0063237,0.0066007,0.0053492,-0.0028612,0.0022284,0.0026076,0.003411,0.0027816,0.0012063,-0.0044425,-0.00676,-0.0042827,-0.0033501,-0.0071048,0.025198,-0.011567,0.01516,-0.6,-0.52,-0.54,-0.39,-0.72,-0.59,1.1035,1.826,1.61,0.0057486,-0.075035,0.020992,0.075786,0.0069542,-0.0071641,0.0053148,0.0011234,-0.0029706,0.0538,-0.5338,0.0761,0.6123,-1.2739,0.0782,0.8255,0.2785,0.0154,-0.00090729
-0.0040831,-0.0050893,-0.005641,-0.011466,-0.017504,-0.0091871,0.0016278,-0.0027461,-0.0048561,0.00060577,-0.0038577,-0.017393,-0.028217,-0.027461,0.0085325,-0.010583,-0.0033058,-0.0003571,-0.065995,-2.2,-1,0.004,0.0014235,0.0023691,0,0.5,-0.029205,-0.01268,0.035786,0.097566,-0.029853,-0.00017058,-8.12E-05,0.0056894,0.0010278,-0.00063877,0.00018396,-0.0020477,-8.37E-05,0.00079998,-0.0001523,0.00045694,0.0016871,0.00038575,0.2,0.1,-8.33E-05,-0.00011898,-0.0053746,0.2,-2.4,0.054496,-0.01046,0.10328,0.12072,-0.024048,0.1449,-0.09208,0.20772,0.241,0.11386,-1,-0.5,1.5,0,-0.000364,0.0038727,0.003461,-0.004996,0.010327,-0.05453,-0.060058,0.05,-0.053253,-0.01,0.11,0.06,-0.12,-0.06,-0.17,-0.15,-0.074929,-0.0045714,-0.02,0.015953,0.011856,0.017371,0.0035907,0.0042949,0.0030651,0.035969,-0.7,0.0017266,-0.0023193,-0.0032269,0.0030338,-0.0019967,-0.0007984,0.0040547,0.0011455,0.00059791,0.0011848,-0.0035881,0.0011123,0.0058423,0.0033994,0.0055402,0.0018067,0.0035556,0.018243,0.000858,0.0033501,-0.0035714,0.0090133,0.014914,0.015222,-2.7,-0.4,-0.47,-0.5,-0.77,-0.73,1.0386,1.8314,1.6,0.0088198,-0.081126,-0.022202,-0.13636,0.00017518,-0.013101,0.0013395,0.002243,-0.010669,-0.6067,-0.1813,-0.5127,-2.3531,1.9678,1.0112,-1.4751,0.0617,-0.8184,-0.0034946
0.00013576,0.0022716,0.0027824,0.0040082,-0.020604,0.013186,-0.0029859,-0.0027373,-0.0064298,-0.0099661,-0.003237,0.046393,0.02138,-0.032773,0.0013505,0.0054242,0.0025169,-0.00046442,0.019626,0.8,-3,-0.059,0.0017055,0.00083788,0,-0.3,0.0059892,0.037568,-0.016592,0.018144,-0.055752,0.0019196,-0.00052782,-0.004359,0.00044017,-0.00075544,0.00045975,-0.0028423,0.0022676,0.0010276,-0.00098204,0.0011414,0.0018137,0.00081922,-0.2,-0.1,0.0017469,0.0035041,0.0058769,-0.1,-1.1,0.055786,-0.15981,0.078116,0.064629,0.17098,0.16809,-0.061308,0.078504,0.29424,0.19703,-0.2,0.7,-0.8,-3.1,-0.0057506,0.0018487,0.0029905,0.0006608,0.0091466,-0.010927,-0.015634,0.01,-0.012908,0,0.06,0.02,0.08,-0.02,-0.06,-0.08,-0.094762,-0.062381,-0.02,0.0077363,-0.017304,0.019746,0.0050054,0.006408,0,-0.0084844,0.4,0.0017236,0,0.0019374,0.0022693,0.0013316,0.0007984,0.0020212,0.002287,0.0017916,0.0023655,0.00071865,0.002221,0.0025857,0.0050776,0.0027586,0.0018034,-0.0062305,-0.019213,-0.0017167,-0.0025115,-0.0035842,0.001874,0.0052119,-0.0039628,0.9,-0.34,-0.45,-0.42,-0.79,-0.81,0.94381,1.769,1.58,0.0087427,-0.083178,-0.0078393,0.055569,0.0026629,-0.010099,0.0044925,0.0065135,-0.0023065,-0.5476,-0.9711,-0.0366,-3.8028,1.2436,-0.8292,0.916,-0.5046,-1.2558,0.0011025
-0.003931,-0.0013776,0.00054976,0.0042693,-0.016491,0.011694,-0.0087764,-0.007401,-0.0077736,-0.015351,-0.0068989,0.045413,-0.023028,-0.020386,0.01512,-0.016091,-0.0034159,0.00038108,-0.0093952,-7.2,3,0.04,0.0021241,0.0020214,0,0.1,-0.014031,0.019364,0.01059,-0.051075,0.079394,0.00084204,-0.0020734,-0.00037994,-0.003674,-0.0013962,-0.0017482,-0.00079095,0.0017529,0.0019382,-0.0032918,0.0025846,0.0021979,0.0021172,-0.5,-0.3,0.0010422,-0.0017802,0.0025082,-0.9,-4.4,0.04346,-0.027953,-0.20322,0.090908,0.21606,0.1231,-0.1303,-0.00038977,0.21624,0.23616,-4.6,-7,2.5,-2.4,-0.0043117,0.00905,0.0050264,-0.016265,0.0077799,-0.032602,-0.048019,0.03,-0.059026,-0.11,-0.4,-0.38,-0.49,-0.48,-0.53,-0.53,-0.24181,-0.25605,-0.21,-0.018535,0.025725,-0.013551,0.0021375,0.0021269,0.0045802,0.088882,1.7,0.0022936,-0.00077429,0.00064495,0.0033943,0.00066511,0.0015949,0.0035273,0.0017118,0.0023838,0.0017704,0.0021529,0.0022161,0.00064537,0.00056259,-0.00068894,0.0047933,-0.015295,-0.0087677,-0.019957,-0.024609,-0.011738,-0.053375,0.028928,0.0084316,-10.9,-0.63,-0.72,-0.8,-1.16,-1.23,0.812,1.623,1.48,0.0066344,-0.10763,0.0040884,0.033196,0.0094282,0.001648,0.0057982,0.0038878,-0.013207,-0.8208,-1.5344,-1.5917,-2.7675,0.0021,-0.8286,-1.0463,-0.9299,-0.9838,0.0033
-0.007303,-0.003817,-0.0045938,-0.0079111,-0.016589,-0.0049362,-0.0022625,-0.012098,-0.01312,-0.0028236,-0.0064283,-0.0094046,0.0013153,-0.025981,-0.0083016,-0.029782,-0.0031058,0.0047513,-0.051371,-3.7,-1,-0.078,0.001191,0.00081331,0.3,0.2,0.066756,0.069322,0.031843,0.013015,0.051605,-0.00042093,-0.0011809,0.0037929,0.0047004,-0.0037327,-0.0042451,-0.0028526,0.00012046,-0.0030419,-0.0040191,-0.0012752,0.0015486,0.001489,0.3,0,-0.00012078,-0.00053468,8.35E-05,0.3,-0.4,0.08689,-0.33544,0.090775,0.15509,0.18304,0.21941,-0.15662,0.20772,0.30374,0.31429,-1.6,-3.7,-3,1.4,0.0091517,0.011224,0.0052428,-0.021746,0.010218,0.0035263,0.0032764,-0.03,0.030735,-0.42,-0.62,-0.73,-0.79,-0.08,-0.49,-0.31,-0.061048,-0.094429,-0.13,-0.012491,0.0099172,-0.012347,0.0085047,0.011268,0.0060744,0.16011,4.8,0.005711,0.0023211,0.0019324,0.006006,0.0013289,0,0.0090136,0.0068182,0.0065263,0.0058789,-0.0007171,0.0027632,0.0012895,0.0050491,-0.0020697,0.0029842,0.005425,0.01457,0.0017513,0,0.0036265,-0.033167,0.039003,0.0033554,-4.3,-0.83,-1.03,-1.17,-0.82,-1.12,1.171,1.9486,1.77,-0.0025465,-0.05249,-0.027892,-0.10592,0.0087685,-0.00025336,0.0016848,0.001108,0.00080495,-0.768,0.1808,0.1419,-3.7029,0.8476,-0.2359,-0.1502,-0.8954,-0.0906,0.0043169
-0.0058189,-0.0074168,-0.0057329,-0.0068356,-0.0022074,-0.0085007,-0.0050937,-0.0036226,-0.0070952,-0.0037907,-0.0058758,-0.042884,0.012054,0.0095883,0.012964,0.00838,-0.013206,0.0023672,0.014093,-0.6,-5,-0.071,-0.0012056,-9.61E-05,0,0.1,0.073865,-0.10332,0.083178,0.11009,0.05469,-8.96E-05,-0.0027745,0.0066032,0.0024881,-0.0049791,-0.0046348,-0.0055702,0.0011945,-7.62E-05,-0.0031961,0.0012297,0.0027043,0.0034019,-0.4,-0.1,0.00046038,-0.002082,0.0016685,-0.2,-4.5,0.10239,-0.18702,0.11562,0.19483,0.10059,0.19378,0.074493,0.20772,0.27773,0.17328,-0.2,1.5,0.4,2.4,0.0035466,0.0072933,0.002885,0.018565,0.0069298,-0.022622,-0.028605,0.06,-0.0047281,-0.49,-0.27,-0.24,-0.13,-0.06,-0.06,0.03,-0.0499,-0.054887,-0.06,0.010838,-0.017055,0.012142,0.0014104,0.0027972,-0.0022736,-0.15586,-9,0.0022753,0.0015444,-0.0012878,0.0041083,0.0013271,0.0015924,0.0029866,0.0011319,0.0017725,0.0023419,-0.0021544,0.0033058,0.0032165,0.0011186,0.0055097,0.004163,-0.014532,-0.020459,-0.011439,-0.0121,-0.0081781,0.023082,-0.0037631,-0.007171,-5.6,-0.61,-0.78,-0.81,-0.39,-0.6,1.6111,2.3837,2.2,0.0061007,0.074963,0.011976,0.0061105,0.0014476,-0.01442,0.0077257,0.0038685,0.0037126,-0.707,-0.676,-1.2377,1.4954,0.328,0.827,0.2259,-0.0515,-0.9294,0.0023608
-0.0030897,-0.0019214,-0.0010761,-0.00025981,0.025637,-0.0094009,-0.0073064,-0.0047246,-0.0023533,-0.015532,-0.0033312,-0.017593,-0.0018251,0.050659,-0.00052425,0.023608,-0.0065255,0.0021729,0.011775,4,-5,-0.068,0.0012419,0.00059853,0.1,0,-0.06148,0.15464,0.019921,0.059943,-0.025533,-0.00061834,-0.0026593,0.0056254,0.003065,-0.0052991,-0.006525,-0.0031969,0.00032386,-0.0017916,-0.0034297,-0.0020764,0.0024404,0.0018638,0.2,0,-0.00022639,-0.0022057,0.00025003,0,2.1,0.08062,-0.13331,0.16645,0.10805,0.11096,0.19559,-0.10466,0.22573,0.28739,0.22253,1,1.6,-2.5,-0.5,0.0075063,0.011473,0.0044462,-0.0024122,0.0075859,-0.096318,-0.1036,0.11,-0.090897,-0.18,-0.46,-0.43,-0.38,-0.21,-0.28,-0.25,-0.12287,-0.029593,-0.08,0.02323,-0.0055585,0.02414,-0.0049453,-0.0070077,-0.0060883,-0.067885,-5.7,0.00056802,-0.0007719,-0.0064641,0.0040915,-0.0019914,-0.0023895,0.0019861,0.00056545,-0.0011813,0,-0.0014388,0.0021978,0.0032062,0.0016755,0.0013727,0.0005933,0.0045641,0.030056,-0.006214,-0.0078569,-0.0054895,0.013245,0.044353,0.010852,3.1,-0.89,-1.03,-1.01,-0.42,-0.67,1.6682,2.5341,2.3,0.0035416,0.01105,-0.017123,-0.0013786,0.0048798,-0.021699,0.0079625,0.0020204,-0.027044,-0.4972,0.4816,-0.6113,3.2612,0.9143,-2.7688,-0.3267,-0.6592,-0.6538,-0.00076728
-0.0026067,-0.0027994,-0.0018473,0.0042321,0.0007058,0.0054279,-0.020091,-0.0023508,-0.0015973,-0.0022422,-0.0024208,-0.0078491,-0.00055906,-0.00029804,-0.00030884,-0.011572,-0.0060392,-0.0055716,-0.056528,0.5,-2,-0.041,-0.003519,-0.0024851,0.1,-0.4,0.10305,-0.034086,-0.01457,-0.047155,0.022728,-0.0029446,-0.0063701,0.0003739,-0.0026266,-0.0080612,-0.0092071,-0.0061025,-0.0011664,-0.0048956,-0.0027694,-0.0059601,0.00064123,0.0022415,0,0.2,-0.002123,-0.0070672,0.0033278,0.1,-1.7,0.11706,0.023634,0.058823,0.16182,0.18304,0.1998,-0.10466,0.21677,0.30913,0.2087,-0.4,4,-0.5,-4,0.0044948,0.012123,0.0054344,-0.00033765,0.0096174,0.0033552,9.78E-06,-0.01,0.0077553,-0.51,-0.55,-0.43,-0.32,0.25,-0.01,0.12,0.22332,0.22441,0.21,0.013578,-0.0067294,-0.00062521,0.0056497,0.0063092,-0.00076365,0.0045215,-1.9,0.0017021,-0.010089,0.0038835,0.0037051,0.0026543,-0.0015962,0.0019822,0.0016944,0.0023613,0.0023364,0.0021575,0.0016452,0,-0.006719,0.0041068,-0.0047563,-0.0073126,-0.0076702,-0.0080465,-0.0070361,-0.0064427,0.013106,0.018477,0.00033918,-1.7,-0.93,-0.95,-0.82,0.34,-0.04,2.4015,3.2685,3.02,0.01005,0.032435,-0.018834,-0.087366,0.0051011,0.0062852,0.0069009,0.0045767,-0.024302,-0.4129,-0.5519,-0.5212,0.0364,-0.0617,1.134,0.6493,-0.7043,-0.0478,-0.0064671
-0.0073251,-0.0061132,-0.0058281,-0.0010802,0.0084924,-0.0044808,-0.01922,-0.0090472,-0.010153,-0.011658,-0.0079156,-0.033751,0.011724,0.024987,0.0081172,0.0046822,-0.0076078,-0.0036245,0.038972,0,-5,-0.054,-0.0015088,-0.0022315,-0.1,-0.3,-0.095613,0.027263,0.0019993,0.10828,-0.13193,-0.00072851,-0.0055814,0.00056059,0.0007303,-0.0084268,-0.010055,-0.0056538,0.00084252,-0.00042184,-0.0026562,0.00034734,0.0011532,0.001761,-0.1,-0.3,-0.00033284,-0.0025275,0.0023229,-0.2,-3.1,0.09001,-0.31956,0.18093,0.11932,0.18064,0.1992,-0.13682,0.21976,0.32513,0.1876,-1.4,-0.6,-1.8,-1.5,0.0041174,0.00072117,0.0053232,0.0030865,0.0049508,0.065491,0.070297,-0.09,0.10386,-0.59,-0.25,-0.23,-0.2,0.25,0.09,0.17,0.087136,0.0033182,0.06,0.0014003,-0.0057817,-0.010789,0.0021104,0.003488,0.0015267,-0.018976,-2.9,0.0050891,-0.0062598,0.017926,0.0033229,0.006605,-0.0032,0.0034594,0.0056275,0.0052926,0.0046566,-0.00071865,0.0016425,0.0057453,0.0072768,0.0034095,0.0077175,-0.0092167,0.0048008,-0.013556,-0.016912,-0.0092765,0.022894,-0.016314,0.01382,3.2,-0.59,-0.59,-0.43,1.18,0.72,3.0786,3.8618,3.67,0.0044899,0.015831,0.029658,0.032198,0.00088531,-0.00052226,0.0057438,0.0083667,0.01528,-0.8066,-0.4743,-1.2854,1.1123,0.1781,-1.0449,-0.6875,-0.4664,-0.587,-0.0020534
-0.0063672,-0.0040528,-0.0032147,-0.0017222,-0.0068391,4.83E-05,-0.0097037,-0.0096718,-0.011372,-0.0098816,-0.0068516,-0.0081131,0.0050577,-0.014147,-0.010264,0.00048226,-0.0060767,-0.0010601,-0.013778,2.2,-2,-0.062,-0.0015987,0.00014843,0.2,0.6,0.03885,-0.0098281,0.019777,-0.064767,0.12911,-0.0021256,-0.0064052,0.00018679,-0.0013149,-0.0088011,-0.010061,-0.006664,0.00024059,-0.0016891,-0.0034082,-0.00030146,0.00025608,0.0051226,0,0,-0.00096888,-0.0042873,0.00066269,0,0.6,0.10914,-0.26591,0.15472,0.19223,0.12884,0.17549,-0.14997,0.26656,0.27495,0.14895,1.9,2.9,1.7,1.7,0.0062333,0.0075894,0.0051587,0.0040318,0.0071656,-0.025235,-0.028645,0.04,0.045746,-0.24,-0.13,-0.17,-0.2,-0.11,-0.16,-0.12,-0.11102,-0.097056,-0.15,0.0088439,-0.017317,-0.010773,-0.0035199,-0.0055866,-0.0015267,-0.084715,-2.3,0.0022535,0,-0.0019054,0.0040464,0,-0.0016038,0.003939,0.0022422,0.0011723,0.0023202,-0.0014388,0.0032769,0.0038119,0.0033408,0.0033979,0.012342,-0.0065026,-0.0038388,-0.011899,-0.011738,-0.0084231,0.018564,0.0047745,0.0095645,1.5,-0.48,-0.52,-0.39,1.31,0.84,3.2076,4.0048,3.76,0.0049653,0.046044,-0.02005,-0.023625,0.0020877,0.0036501,0.0035004,0.0012671,-0.04277,-0.7035,-0.7815,-0.7815,-1.4718,0.2927,-0.9815,0.1237,-1.1735,-0.301,0.0041772
-0.0044292,-0.0032013,-0.0042958,-0.0028919,0.0084535,-0.00686,-0.009598,-0.0062111,-0.0065508,0.00013787,-0.0033723,0.005691,-0.00030861,0.026592,0.015142,0.0080022,-0.00048977,0.0004766,-0.03673,1.7,-1,0.001,0.0014456,0.00076406,0.1,0.2,-0.060936,0.076961,0.076018,0.14577,-0.011332,-0.001561,-0.005565,0.001866,0.00073073,-0.0083906,-0.0099686,-0.0057241,7.40E-05,-0.0023465,-0.0015956,-0.0033286,-0.0015375,0.0022683,0.2,0.1,-0.00094708,-0.0031517,0.0028115,0.3,1.5,0.12971,-0.045758,0.093915,0.22047,0.1263,0.15812,-0.09208,0.23167,0.26095,0.1113,0.3,1.4,-0.3,-2.8,0.01165,0.0064953,0.0097399,0.014519,0.0070018,-0.02805,-0.031473,0.03,-0.021667,-0.2,0.02,0,0.04,-0.04,-0.04,-0.05,-0.043333,-0.0047619,-0.08,0.0018527,0.0090513,0.0040928,-0.012061,-0.015526,-0.011525,-0.056619,-2.9,-0.0016897,-0.00078524,-0.021202,0.0014674,-0.006605,-0.0016064,0.0014731,-0.0028035,-0.0035211,-0.0023202,0,0.0027226,0.0025333,-0.00055602,0.0040623,-0.00058428,-0.0009324,0.00096108,-0.0018433,-0.0036397,-0.0018815,-0.016152,0.017397,0.013615,1.5,-0.26,-0.32,-0.15,1.47,0.99,3.3643,4.2,3.88,0.0019792,-0.020203,-0.0024812,-0.057603,0.0021209,0.016263,0.0042423,0.0036114,-0.029969,-0.4238,0.1515,-0.3154,1.5459,0.3657,0.388,-0.5359,0.5071,0.5863,0.0042353
-0.0036946,-0.0066843,-0.0066692,-0.0013633,-0.015093,0.0034944,-0.019369,0.00057078,-0.0061606,0.0039163,-0.0071221,0.034245,-0.014137,-0.027755,0.0057059,-0.017416,-0.0043738,0.00048828,0.0041904,4.8,-4,-0.095,-0.0060737,-0.0068006,0.3,0.4,0.11568,0,0.11852,0.054233,0.1995,-0.0017444,-0.0072853,-0.0035484,-0.0026331,-0.0093857,-0.009087,-0.0098896,0.00012026,-0.00050078,-0.0012853,-3.95E-05,0.0032004,0.0015565,-0.4,-0.2,-0.0012136,-0.0040756,-0.0014048,-0.4,4.1,0.066049,-0.1139,0.18951,0.071999,0.087488,0.16871,-0.085849,0.20164,0.26377,0.17087,2.8,5.1,-0.1,0.5,0.008736,0.0058806,0.01249,0.012405,0.0077587,-0.021774,-0.020632,0.04,-0.020989,-0.12,-0.15,-0.16,-0.15,-0.27,-0.27,-0.19,-0.11385,-0.1213,-0.17,-0.024154,0.015727,0.005905,0.0042735,0.0049663,-0.0023211,-0.0088653,-4.9,0,-0.007095,-0.0039037,0.0054835,-0.003319,-0.001609,0.0029397,0,-0.0017652,0,-0.0028839,0.00163,0.0031576,0.0033315,0.0033727,-0.0035129,-0.019784,-0.014514,-0.019563,-0.020259,-0.018053,-0.044369,-0.025472,0.0033685,-3.2,-0.29,-0.36,-0.18,1.32,0.92,3.3704,4.1987,3.83,0.004439,0.01519,0.011693,0.012692,0.0017796,0.015498,-0.00034801,0.00054059,0.005885,-0.6775,-1.7699,-0.8523,-2.004,-0.1929,0.9834,-1.4033,0.1959,-1.0759,0.00014857
-0.0034265,-0.0052664,-0.0070106,-0.0049119,-0.0083176,-0.0036707,-0.013924,-0.00081811,-0.0050726,0.0062777,-0.0026224,-0.028424,0.022256,-0.01262,0.0032084,0.0073103,-0.00056105,0.00039284,-0.045559,0,0,-0.008,0.0044308,0.0045735,0.1,-0.1,-0.044467,0.071885,0.046715,0.11911,-0.045354,-0.0024273,-0.0053822,-0.0013105,-0.0020528,-0.0069269,-0.0075866,-0.0058145,-0.0010829,-0.0032419,-0.0017569,-0.00092114,0.00025559,0.0011305,-0.1,0,-0.0018535,-0.0048269,-0.0026497,-0.2,0.2,0.062853,-0.22928,-0.018787,0.14285,0.15877,0.13726,-0.16331,0.18006,0.24674,0.12401,-0.1,-3,0.8,1.3,0.046148,0.020735,0.038458,0.3742,0.0063316,-0.12057,-0.11989,0.14,0.10567,-0.58,-0.72,-0.66,-0.65,-0.24,-0.59,-0.45,0.15309,0.17895,0.19,-0.0054136,0.018359,0.018073,0.0042553,0.0056457,0.001548,-0.046478,1.6,0.0039381,-0.0047581,0.016807,0.0032757,0.0079471,-0.0024184,0.00048912,0.0039227,0.0047004,0.0040568,-0.0014451,0.0016273,0.0012602,-0.0027755,0.0033613,0.0011723,-0.0086001,-0.006846,-0.010402,-0.014996,-0.0038425,-0.028311,-0.022964,-0.038328,-11.7,-0.43,-0.44,-0.25,1.66,1.05,4.1035,4.9576,4.6,0.0058881,0.019901,-0.048562,-0.079612,0.010908,0.015138,0.0035324,-0.0025253,-0.056435,-0.3306,0.6564,-0.742,-2.0866,1.4556,1.0431,0.3729,0.35,0.2473,0.002595
-0.0058098,-0.0052428,-0.003759,0.002231,-0.013818,0.0079693,-0.01806,-0.0066531,-0.01376,-0.0039837,-0.00724,0.013273,0.0065664,-0.018192,0.026732,-0.017833,-0.0082222,-0.0041146,0.054366,-10,-7,-0.107,-0.0033231,-0.0034245,0.3,0.1,0.092197,0.074199,0.0655,0.036462,0.10426,-0.0032517,-0.0066511,-0.0075217,-0.0013219,-0.0088518,-0.010939,-0.0053458,-0.0015663,-0.0028259,-0.0028071,-0.0014097,0.00038326,0.0015523,-0.1,-0.1,-0.0024742,-0.0062669,-0.0038212,-0.2,-5.9,0.048669,-0.17332,0.11868,0.14558,-0.041906,0.1379,-0.055266,0.1452,0.25812,0.090629,-5.4,-12.4,2,-0.6,-0.03207,-0.0013853,-0.014751,-0.24315,0.01606,0.030121,0.032941,-0.03,0.013784,-0.58,-0.48,-0.51,-0.49,-0.16,-0.31,-0.21,-0.14535,-0.12083,-0.08,0.0076834,-0.0094109,0.0023814,-0.016411,-0.019184,-0.013235,-0.09587,-3.3,-0.0028114,0,-0.020072,0.0039891,-0.0086122,0,0.0014659,-0.0039227,-0.0052895,-0.0034762,0,0.0021657,0.0018874,0.0038835,-0.0013432,0.0052586,-0.0096433,-0.00098184,-0.012434,-0.017143,-0.0086999,0.0011184,0.023678,-0.069731,2,-0.33,-0.37,-0.16,2.08,1.42,4.5382,5.4168,5.1,0.0058537,-0.0049383,0.017353,-0.04614,0.0023484,0.029122,0.01412,0.0089896,0.010797,-0.6453,-0.7566,-0.6027,-1.6063,-0.0843,-1.0598,0.7143,1.0799,-0.6568,0.0054598
